business_name,average_inspection_score,business_postal_code,business_latitude,business_longitude,business_location
Green Earth Natural Foods,94.0,94117,37.777598,-122.438287,POINT (-122.438287 37.777598)
Green Island Restaurant,73.0,94118,37.781208,-122.462432,POINT (-122.462432 37.781208)
Green Papaya Restaurant,88.0,94103,37.783827,-122.405051,POINT (-122.405051 37.783827)
Grumpy's American Pub,82.0,94111,37.799594,-122.400586,POINT (-122.400586 37.799594)
Guckenheimer 1090.01,100.0,94105,37.789394,-122.390073,POINT (-122.390073 37.789394)
Guerra Quality Meats,93.0,94116,37.743278,-122.471171,POINT (-122.471171 37.743278)
Guerrero Market,97.33333333333333,94110,37.759824,-122.423577,POINT (-122.423577 37.759824)
"Guzman's Produce Market, Inc.",84.5,94112,37.71514,-122.441997,POINT (-122.441997 37.71514)
H&W Market,94.0,94117,37.77598,-122.429577,POINT (-122.429577 37.77598)
H.Q. Bar & Restaurant,83.0,94117,37.769888,-122.448093,POINT (-122.448093 37.769888)
H20 Cafe,88.75,94109,37.789288,-122.420387,POINT (-122.420387 37.789288)
HAAGEN-DAZS #561,90.0,94103,37.784317,-122.407563,POINT (-122.407563 37.784317)
HAI KY MI GIA,85.5,94109,37.784193,-122.417967,POINT (-122.417967 37.784193)
HAI SUN RESTAURANT,81.25,94123,37.800133,-122.431064,POINT (-122.431064 37.800133)
HAI'S RESTAURANT,92.0,94102,37.782953,-122.415804,POINT (-122.415804 37.782953)
HAIGHT ASHBURY FOOD PROGRAM,96.0,94117,37.768731,-122.448908,POINT (-122.448908 37.768731)
HAMANO SUSHI,89.33333333333333,94114,37.750778,-122.434065,POINT (-122.434065 37.750778)
HAN IL KWAN,81.66666666666667,94121,37.776599,-122.478292,POINT (-122.478292 37.776599)
HARD KNOX CAFE,89.0,94107,37.757555,-122.388443,POINT (-122.388443 37.757555)
HARRY'S BAR,85.0,94115,37.788307,-122.433667,POINT (-122.433667 37.788307)
HARTE ELEMENTARY SCHOOL,95.75,94124,37.718746,-122.389105,POINT (-122.389105 37.718746)
HARVEY MILK ELEMENTARY SCHOOL,96.57142857142857,94114,37.759173,-122.436488,POINT (-122.436488 37.759173)
HARVEY'S,94.0,94114,37.760698,-122.435015,POINT (-122.435015 37.760698)
HAYES MARKET,95.33333333333333,94102,37.776298,-122.427744,POINT (-122.427744 37.776298)
HAYES STREET GRILL,87.5,94102,37.777048,-122.421844,POINT (-122.421844 37.777048)
HAYSTACK PIZZA RESTAURANT,88.33333333333333,94114,37.751573,-122.429189,POINT (-122.429189 37.751573)
HEUNG YUEN RESTAURANT,74.0,94110,37.755282,-122.420493,POINT (-122.420493 37.755282)
HIDIVE,92.0,94105,37.787914,-122.387718,POINT (-122.387718 37.787914)
HIEP-THANH MARKET,79.66666666666667,94109,37.784598,-122.417757,POINT (-122.417757 37.784598)
HIGHER GROUNDS,88.75,94131,37.734483,-122.43368,POINT (-122.43368 37.734483)
HILDA'S MART & BAKE SHOP,93.33333333333333,94112,37.722477,-122.434488,POINT (-122.434488 37.722477)
HILLCREST ELEMENTARY SCHOOL,96.0,94134,37.729016,-122.419253,POINT (-122.419253 37.729016)
HILLWOOD SCHOOL,96.66666666666667,94115,37.793364,-122.439834,POINT (-122.439834 37.793364)
HOLEY BAGEL BAKERY,94.0,94114,37.751628,-122.429122,POINT (-122.429122 37.751628)
HOME FOR ELDERLY,98.0,94103,37.781075,-122.403552,POINT (-122.403552 37.781075)
HOME SERVICE MARKET,94.0,94117,37.774148,-122.444633,POINT (-122.444633 37.774148)
HONG KONG RESTAURANT,78.0,94134,37.727159,-122.403452,POINT (-122.403452 37.727159)
HONG KUN COMPANY,97.33333333333333,94122,37.753618,-122.491031,POINT (-122.491031 37.753618)
HOOVER MIDDLE SCHOOL,99.33333333333333,94116,37.745374,-122.470308,POINT (-122.470308 37.745374)
"HOTEL UTAH SALOON, THE",88.66666666666667,94107,37.779522,-122.398104,POINT (-122.398104 37.779522)
HOUSE OF HUNAN,74.0,94107,37.757923,-122.393914,POINT (-122.393914 37.757923)
HOWARD STREET COFFEE ROASTERY CAFE,87.5,94105,37.790863,-122.393159,POINT (-122.393159 37.790863)
HOWARD'S CAFE,75.0,94122,37.758941,-122.48591,POINT (-122.48591 37.758941)
HRD Coffee Shop Inc.,93.0,94107,37.781108,-122.395473,POINT (-122.395473 37.781108)
HSS 121 CAFE,96.0,94132,37.720851,-122.477084,POINT (-122.477084 37.720851)
HUNAN CHEF,80.0,94110,37.739048,-122.416019,POINT (-122.416019 37.739048)
HUNAN RESTAURANT,93.0,94105,37.786944,-122.399199,POINT (-122.399199 37.786944)
HWA LEI MARKET,84.33333333333333,94103,37.774722,-122.406761,POINT (-122.406761 37.774722)
Hahn's Hibachi,84.66666666666667,94109,37.792577,-122.421056,POINT (-122.421056 37.792577)
Haight Street Happy Donuts,90.33333333333333,94117,37.769438,-122.451771,POINT (-122.451771 37.769438)
Haight Street Market,84.0,92672,37.769957,-122.447533,POINT (-122.447533 37.769957)
Halu,88.0,94118,37.782576,-122.46648,POINT (-122.46648 37.782576)
Hamburger Haven,84.4,94118,37.782799,-122.467852,POINT (-122.467852 37.782799)
Han Bat Korean Restaurant,92.66666666666667,94116,37.742477,-122.487507,POINT (-122.487507 37.742477)
Hana Zen Sushi & Yakitori Bar,79.0,94133,37.80824,-122.410189,POINT (-122.410189 37.80824)
Handy Delicatessen,98.0,94122,37.763524,-122.47751,POINT (-122.47751 37.763524)
Hang Seng Meat Market,80.0,94133,37.795788,-122.408834,POINT (-122.408834 37.795788)
Happy Chinese Restaurant,83.25,94133,37.796848,-122.410097,POINT (-122.410097 37.796848)
Happy Donuts,89.75,94104,37.791348,-122.399834,POINT (-122.399834 37.791348)
Happy Lounge,94.0,94118,37.781143,-122.459709,POINT (-122.459709 37.781143)
Happy Shabu Shabu,94.0,94115,37.78238,-122.432592,POINT (-122.432592 37.78238)
Happy Yogurt,97.0,94121,37.779613,-122.493349,POINT (-122.493349 37.779613)
Harbor Emperor,98.0,94133,37.808494,-122.412,POINT (-122.412 37.808494)
Hard Knox Cafe,82.0,94121,37.782008,-122.485732,POINT (-122.485732 37.782008)
Hard Rock Cafe,93.0,94133,37.80824,-122.410189,POINT (-122.410189 37.80824)
Harlot,88.5,94105,37.788656,-122.398009,POINT (-122.398009 37.788656)
Harrington's Bar & Grill,88.0,94111,37.793914,-122.398984,POINT (-122.398984 37.793914)
Harris' Restaurant,90.0,94109,37.795058,-122.423147,POINT (-122.423147 37.795058)
Harrison Shell,89.0,94103,37.773568,-122.408712,POINT (-122.408712 37.773568)
Harvest Urban Market,78.66666666666667,94103,37.776384,-122.411684,POINT (-122.411684 37.776384)
Haus Coffee,94.5,94110,37.752548,-122.413882,POINT (-122.413882 37.752548)
Hawaii West,80.5,94133,37.798494,-122.409337,POINT (-122.409337 37.798494)
Hawaiian Drive Inn,76.5,94134,37.728718,-122.404101,POINT (-122.404101 37.728718)
Hayes Valley Bakeworks,92.75,94102,37.778299,-122.423187,POINT (-122.423187 37.778299)
Hazel's Kitchen,85.5,94107,37.762575,-122.395757,POINT (-122.395757 37.762575)
Heirloom Cafe,96.0,94110,37.757117,-122.414545,POINT (-122.414545 37.757117)
Henry's Hunan Restaurant,85.84615384615384,94103,37.743427,-122.426664,POINT (-122.426664 37.743427)
"Heritage, The",98.5,94123,37.802798,-122.431547,POINT (-122.431547 37.802798)
Herlen Place,88.66666666666667,94108,37.790306,-122.405466,POINT (-122.405466 37.790306)
Hillstone Restaurant,96.66666666666667,94111,37.805643,-122.40529,POINT (-122.40529 37.805643)
Hilton Financial District,100.0,94108,37.795057,-122.404876,POINT (-122.404876 37.795057)
Hilton Financial District- Banquet & Catering,100.0,94108,37.795057,-122.404876,POINT (-122.404876 37.795057)
Hilton Financial District- Restaurant Seven Fifty,100.0,94108,37.795057,-122.404876,POINT (-122.404876 37.795057)
Hilton Financial District-Flute Coffee and Wine Bar,100.0,94108,37.795057,-122.404876,POINT (-122.404876 37.795057)
Hing Lung Company,87.0,94133,37.797465,-122.408605,POINT (-122.408605 37.797465)
Hing Wang Bakery,84.5,94122,37.762174,-122.465809,POINT (-122.465809 37.762174)
Hissho Sushi @ Andronico's,99.0,94122,37.763858,-122.471122,POINT (-122.471122 37.763858)
Hive Coffee Bar,91.0,94105,37.787764,-122.397089,POINT (-122.397089 37.787764)
Hog Island Oyster Co,99.33333333333333,94111,37.795225,-122.39377,POINT (-122.39377 37.795225)
Holiday Inn - Golden Gateway,90.0,94109,37.789457,-122.422034,POINT (-122.422034 37.789457)
Holiday Inn Express-Main Kitchen,99.0,94133,37.806288,-122.416244,POINT (-122.416244 37.806288)
Holiday Inn ExpressHotel - Pantry Kitchen,97.33333333333333,94133,37.806288,-122.416244,POINT (-122.416244 37.806288)
Hollow,95.0,94122,37.76368,-122.473198,POINT (-122.473198 37.76368)
Hollywood Cafe,88.0,94133,37.806337,-122.415814,POINT (-122.415814 37.806337)
Hollywood Food Center,95.33333333333333,94121,37.780148,-122.485532,POINT (-122.485532 37.780148)
Holy Ghost Service Center,95.0,94134,37.721088,-122.401,POINT (-122.401 37.721088)
Honey Honey Cafe,90.0,94109,37.787863,-122.411407,POINT (-122.411407 37.787863)
Hong Kong Bakery,71.5,94112,37.722898,-122.436086,POINT (-122.436086 37.722898)
Hong's Kitchen,80.5,94122,37.752923,-122.505759,POINT (-122.505759 37.752923)
Hook a Cook,89.25,94133,37.786766,-122.461545,POINT (-122.461545 37.786766)
Hooker's Sweet Treats,99.0,94109,37.784869,-122.416078,POINT (-122.416078 37.784869)
Hops & Hominy,95.5,94108,37.789277,-122.405324,POINT (-122.405324 37.789277)
Horizon Restaurant,88.66666666666667,94133,37.798088,-122.405368,POINT (-122.405368 37.798088)
Hornblower Cruises & Events/Hornblower-Santa Rosa,100.0,94111,37.794551,-122.39319,POINT (-122.39319 37.794551)
Hornblower Cruises & Events/SF Belle,90.0,94111,37.797473,-122.39592,POINT (-122.39592 37.797473)
Hornblower Cruises & Events/SF Spirit,90.0,94111,37.794551,-122.39319,POINT (-122.39319 37.794551)
Hornblower Hospitality Svcs/MV Calif. Hornblower,93.0,94111,37.799005,-122.399862,POINT (-122.399862 37.799005)
Hot Pot Garden,88.0,94116,37.742933,-122.477599,POINT (-122.477599 37.742933)
Hot Spud,96.33333333333333,94133,37.807888,-122.414027,POINT (-122.414027 37.807888)
Hotel Drisco,100.0,94115,37.792243,-122.443237,POINT (-122.443237 37.792243)
Hotel Emblem,97.33333333333333,94102,37.789108,-122.409724,POINT (-122.409724 37.789108)
Hotel Nikko SF - Banquet Prep/Service Room,98.0,94102,37.785648,-122.409497,POINT (-122.409497 37.785648)
Hotel Nikko San Francisco,92.0,94102,37.785556,-122.409438,POINT (-122.409438 37.785556)
Hotel Nikko-San Francisco - Harmony Room,94.66666666666667,94102,37.785648,-122.409497,POINT (-122.409497 37.785648)
House of Bagels,90.66666666666667,94118,37.780688,-122.473471,POINT (-122.473471 37.780688)
House of Coffee,98.0,94122,37.754058,-122.481201,POINT (-122.481201 37.754058)
"House of Dim Sum, Inc.",83.5,94133,37.795873,-122.407495,POINT (-122.407495 37.795873)
House of Nanking,88.33333333333333,94133,37.796463,-122.405224,POINT (-122.405224 37.796463)
House of Prime Rib,96.0,94109,37.793338,-122.422827,POINT (-122.422827 37.793338)
House of Thai,87.8,94109,37.786119,-122.418182,POINT (-122.418182 37.786119)
Humphry Slocombe Ice Cream,94.5,94110,37.749851,-122.415121,POINT (-122.415121 37.749851)
Hunan Cafe #2,84.0,94121,37.773438,-122.506651,POINT (-122.506651 37.773438)
Hustler Club,98.0,94133,37.797545,-122.405455,POINT (-122.405455 37.797545)
"Hyatt Regency - Main Kitchen, Employees Cafeteria",100.0,94111,37.794168,-122.396457,POINT (-122.396457 37.794168)
"Hyde Street Seafood House & Raw Bar, Inc",94.5,94109,37.794753,-122.418184,POINT (-122.418184 37.794753)
I LUV TERIYAKI AND SUSHI,85.0,94103,37.766293,-122.407671,POINT (-122.407671 37.766293)
IBERIA CATERING,89.33333333333333,94112,37.712715,-122.451363,POINT (-122.451363 37.712715)
IL BORGO,83.5,94102,37.775538,-122.426264,POINT (-122.426264 37.775538)
IL PIRATA,80.0,94103,37.765794,-122.406848,POINT (-122.406848 37.765794)
IMMACULATE CONCPTION ACADEMY,97.0,94110,37.751923,-122.423558,POINT (-122.423558 37.751923)
IMPERIAL GARDEN SEAFOOD RESTAURANT,68.0,94134,37.728458,-122.403991,POINT (-122.403991 37.728458)
IRMA'S PAMPANGA RESTAURANT,76.0,94103,37.765123,-122.417919,POINT (-122.417919 37.765123)
IRVING PIZZA,94.25,94122,37.763513,-122.47764,POINT (-122.47764 37.763513)
IRVING SEAFOOD MARKET,86.66666666666667,94122,37.763428,-122.480921,POINT (-122.480921 37.763428)
ITALIAN AMERICAN SOCIAL CLUB,88.0,94112,37.721347,-122.436628,POINT (-122.436628 37.721347)
ITHAI,73.8,94109,37.787691,-122.413717,POINT (-122.413717 37.787691)
IZZY'S STEAK & CHOP HOUSE,86.0,94123,37.800384,-122.437864,POINT (-122.437864 37.800384)
Ida B Wells Continuation High School,99.0,94117,37.775443,-122.433977,POINT (-122.433977 37.775443)
Il Pollaio,94.0,94133,37.800036,-122.409817,POINT (-122.409817 37.800036)
Ilana Cafe,93.5,94121,37.782078,-122.484171,POINT (-122.484171 37.782078)
Ilobasco Restaurant & Pupuseria,74.0,94134,37.727898,-122.403751,POINT (-122.403751 37.727898)
Imagine Culinary Group,87.25,94103,37.771364,-122.402279,POINT (-122.402279 37.771364)
Imperial Palace,70.66666666666667,94108,37.795138,-122.406863,POINT (-122.406863 37.795138)
Imperial Tea Court,93.5,94111,37.795225,-122.39377,POINT (-122.39377 37.795225)
In-N-Out Burger,99.0,94133,37.807923,-122.417887,POINT (-122.417887 37.807923)
Inay - Metreon SF,90.0,94103,37.784103,-122.403669,POINT (-122.403669 37.784103)
Indian Oven,75.5,94117,37.771682,-122.430427,POINT (-122.430427 37.771682)
Inga Donuts,93.5,94109,37.790347,-122.417227,POINT (-122.417227 37.790347)
Inner Fog,97.0,94122,37.764124,-122.463878,POINT (-122.463878 37.764124)
Institute on Aging,93.33333333333333,94118,37.781233,-122.457669,POINT (-122.457669 37.781233)
InterContinental San Francisco 3rd Fl. Banquet Kitchen,90.33333333333333,94103,37.781664,-122.404778,POINT (-122.404778 37.781664)
InterContinental San Francisco 4th Fl. Kitchen,100.0,94013,37.781664,-122.404778,POINT (-122.404778 37.781664)
InterContinental San Francisco 5th Fl. Kitchen,98.0,94103,37.781664,-122.404778,POINT (-122.404778 37.781664)
InterContinental San Francisco Club Lounge,96.66666666666667,94103,37.781664,-122.404778,POINT (-122.404778 37.781664)
InterContinental San Francisco Employee Cafeteria,96.0,94013,37.781664,-122.404778,POINT (-122.404778 37.781664)
"International Hotel Senior Housing, Inc",94.5,94108,37.795778,-122.404978,POINT (-122.404978 37.795778)
International House of Pancakes,97.0,94133,37.807618,-122.413194,POINT (-122.413194 37.807618)
Inticing Creations,100.0,94103,37.780068,-122.40485,POINT (-122.40485 37.780068)
Intintoli,99.0,94133,37.808494,-122.412,POINT (-122.412 37.808494)
Irelands 32,73.5,94118,37.781278,-122.461312,POINT (-122.461312 37.781278)
Irish Times Bar and Grill,80.0,94111,37.79407,-122.401269,POINT (-122.401269 37.79407)
Island Market & Deli,87.0,94130,37.824494,-122.371798,POINT (-122.371798 37.824494)
It' Sugar,94.0,94133,37.807923,-122.417887,POINT (-122.417887 37.807923)
Its Tops Coffee Shop,74.0,94103,37.771497,-122.423802,POINT (-122.423802 37.771497)
Izakaya Kou,85.0,94115,37.784007,-122.432816,POINT (-122.432816 37.784007)
Izakaya Roku,77.0,94103,37.7714,-122.423887,POINT (-122.423887 37.7714)
J & A RESTAURANT,89.66666666666667,94112,37.709857,-122.449709,POINT (-122.449709 37.709857)
J & M A-1 CAFE RESTAURANT LLC,83.0,94108,37.794293,-122.405967,POINT (-122.405967 37.794293)
J C Market,86.33333333333333,94133,37.795788,-122.408834,POINT (-122.408834 37.795788)
J J Fish & Chicken,84.5,94124,37.732443,-122.391682,POINT (-122.391682 37.732443)
J.B.'S PLACE,86.0,94107,37.765003,-122.398084,POINT (-122.398084 37.765003)
J.T. Restaurant/Catering,85.0,94103,37.781843,-122.407517,POINT (-122.407517 37.781843)
JACKIE CHAN SENIOR CENTER,91.0,94121,37.780174,-122.481229,POINT (-122.481229 37.780174)
JANNAH,81.33333333333333,94117,37.775813,-122.446047,POINT (-122.446047 37.775813)
JAVA BEACH CAFE,94.66666666666667,94122,37.760416,-122.509106,POINT (-122.509106 37.760416)
JAVA ON OCEAN,92.0,94112,37.724778,-122.460205,POINT (-122.460205 37.724778)
JAVA SUPREME,90.33333333333333,94110,37.759934,-122.423553,POINT (-122.423553 37.759934)
JAVA TRADING CO,94.0,94103,37.782659,-122.406555,POINT (-122.406555 37.782659)
JEFFERSON ELEMENTARY SCHOOL,98.33333333333333,94122,37.763543,-122.476332,POINT (-122.476332 37.763543)
JERUSULEM,89.0,94124,37.722087,-122.393214,POINT (-122.393214 37.722087)
JEWISH FAMILY & CHILDREN'S SERVICES,100.0,94122,37.761215,-122.489161,POINT (-122.489161 37.761215)
JIM GEORGIE'S DONUT,81.0,94103,37.765262,-122.41523,POINT (-122.41523 37.765262)
JIM'S RESTAURANT,86.0,94110,37.758271,-122.419081,POINT (-122.419081 37.758271)
JIM'S SMOKE SHOP,88.0,94107,37.760568,-122.387772,POINT (-122.387772 37.760568)
JOLT N' BOLT,96.66666666666667,94107,37.759868,-122.387584,POINT (-122.387584 37.759868)
JOSEPH LEE RECREATION CENTER,93.66666666666667,94124,37.735232,-122.389694,POINT (-122.389694 37.735232)
JR. Seafood LLC,90.66666666666667,94124,37.74286,-122.405448,POINT (-122.405448 37.74286)
JUDAH MINI MARKET,98.0,94122,37.761363,-122.486258,POINT (-122.486258 37.761363)
JUMP START COFFEE & GROCERY,87.0,94110,37.752118,-122.422914,POINT (-122.422914 37.752118)
JUNIPERO SERRA ELEMENTARY SCHOOL,100.0,94110,37.736683,-122.421132,POINT (-122.421132 37.736683)
Jack In The Box #545,93.66666666666667,94102,37.787168,-122.410124,POINT (-122.410124 37.787168)
Jack In The Box #556,91.0,94124,37.741597,-122.406398,POINT (-122.406398 37.741597)
Jack In the Box #558,96.0,94118,37.780713,-122.469299,POINT (-122.469299 37.780713)
Jack's Market,94.66666666666667,94107,37.781607,-122.396125,POINT (-122.396125 37.781607)
Jackson Fillmore Trattoria,90.0,94115,37.792658,-122.434556,POINT (-122.434556 37.792658)
Jackson Place Cafe - Commissary,97.33333333333333,94111,37.797076,-122.400821,POINT (-122.400821 37.797076)
Jackson Place Cafe - Kiosk,95.0,94111,37.797076,-122.400821,POINT (-122.400821 37.797076)
Jamber,89.33333333333333,94107,37.780975,-122.402612,POINT (-122.402612 37.780975)
Jamie Supermarket,85.33333333333333,94133,37.796303,-122.408354,POINT (-122.408354 37.796303)
Jane,86.42857142857143,94115,37.789404,-122.433954,POINT (-122.433954 37.789404)
Jang Soo BBQ,83.5,94121,37.780068,-122.487241,POINT (-122.487241 37.780068)
Japacurry,78.0,CA,37.777122,-122.419639,POINT (-122.419639 37.777122)
"Japanese Tea Garden ""Tea House""",100.0,94118,37.778382,-122.462787,POINT (-122.462787 37.778382)
Jasmine Garden LLC,85.0,94114,37.767718,-122.429332,POINT (-122.429332 37.767718)
Jasmine Rae Bakery,92.33333333333333,94110,37.763156,-122.410351,POINT (-122.410351 37.763156)
Java Beach at the Zoo,93.33333333333333,94116,37.735568,-122.50293,POINT (-122.50293 37.735568)
Jay's Cheesesteak,86.0,94110,37.756893,-122.420849,POINT (-122.420849 37.756893)
Jean Parker Elementary School,99.2,94133,37.802479,-122.411234,POINT (-122.411234 37.802479)
Jelly Donut,82.75,94110,37.752439,-122.41625,POINT (-122.41625 37.752439)
Jenny's Burger,85.0,94122,37.758941,-122.48591,POINT (-122.48591 37.758941)
Jewish Community Center,93.0,94118,37.787311,-122.446839,POINT (-122.446839 37.787311)
Jewish Community Center of San Francisco,94.0,94118,37.787218,-122.447403,POINT (-122.447403 37.787218)
Jewish Community High School of the Bay,85.0,94115,37.781813,-122.436381,POINT (-122.436381 37.781813)
Jimmy John's - Galleria,92.0,94104,37.789064,-122.402861,POINT (-122.402861 37.789064)
Jitlada Thai Cuisine,88.5,94115,37.785872,-122.437335,POINT (-122.437335 37.785872)
Joanie's Diner Inc.,94.33333333333333,94133,37.806546,-122.419277,POINT (-122.419277 37.806546)
Joe's Ice Cream,98.5,94121,37.780488,-122.477751,POINT (-122.477751 37.780488)
John Chin Elementary School,98.2,94133,37.798358,-122.403154,POINT (-122.403154 37.798358)
John King Senior Center,98.0,94134,37.715037,-122.413743,POINT (-122.413743 37.715037)
John Muir Elementary School,92.75,94117,37.774046,-122.429076,POINT (-122.429076 37.774046)
Johnny Foley's Irish House,92.33333333333333,94102,37.786314,-122.408697,POINT (-122.408697 37.786314)
Jones,95.33333333333333,94102,37.787117,-122.413186,POINT (-122.413186 37.787117)
Jones Memorial United Methodist Church,94.0,94115,37.784955,-122.434254,POINT (-122.434254 37.784955)
Joy Hing BBQ Noodles House,91.0,94108,37.794597,-122.404777,POINT (-122.404777 37.794597)
Judahlicious Juice,90.0,94122,37.760528,-122.503991,POINT (-122.503991 37.760528)
Jug Shop Inc,94.0,94109,37.79511,-122.421411,POINT (-122.421411 37.79511)
